lowercase_lemma,count,type,subtypes,DBpedia_URL,Wikipage,min_relevance,max_relevance,median_relevance,avg_relevance,stdev_relevance,sentiment_labels,min_sentiment_score,max_sentiment_score,median_sentiment_score,avg_sentiment_score,stdev_sentiment_score,min_emotion_sadness,max_emotion_sadness,median_emotion_sadness,avg_emotion_sadness,stdev_emotion_sadness,min_emotion_fear,max_emotion_fear,median_emotion_fear,avg_emotion_fear,stdev_emotion_fear,min_emotion_joy,max_emotion_joy,median_emotion_joy,avg_emotion_joy,stdev_emotion_joy,min_emotion_anger,max_emotion_anger,median_emotion_anger,avg_emotion_anger,stdev_emotion_anger,min_emotion_disgust,max_emotion_disgust,median_emotion_disgust,avg_emotion_disgust,stdev_emotion_disgust
lena,1,['Person'],['NONE'],['NONE'],['NONE'],0.287014,0.287014,0.287014,0.287014,,['negative'],-0.317188,-0.317188,-0.317188,-0.317188,,0.144548,0.144548,0.144548,0.144548,,0.087573,0.087573,0.087573,0.087573,,0.182045,0.182045,0.182045,0.182045,,0.090723,0.090723,0.090723,0.090723,,0.10368,0.10368,0.10368,,
leo messi,1,['Person'],"['FootballPlayer, OlympicAthlete']",['http://dbpedia.org/resource/Lionel_Messi'],['http://en.wikipedia.org/wiki/Lionel_Messi'],0.390074,0.390074,0.390074,0.390074,,['negative'],-0.64042,-0.64042,-0.64042,-0.64042,,0.22314499999999998,0.22314499999999998,0.22314499999999998,0.22314499999999998,,0.116948,0.116948,0.116948,0.116948,,0.441037,0.441037,0.441037,0.441037,,0.138124,0.138124,0.138124,0.138124,,0.23421199999999998,0.23421199999999998,0.23421199999999998,,
leon,2,['Person'],['NONE'],['NONE'],['NONE'],0.298939,0.32202,0.3104795,0.3104795,0.016320731616566678,['neutral'],0.0,0.0,0.0,0.0,0.0,0.15498199999999998,0.345539,0.2502605,0.2502605,0.13474414690256495,0.025572,0.055759,0.0406655,0.0406655,0.02134543240367831,0.132554,0.22491999999999998,0.17873699999999998,0.17873699999999998,0.06531262495107663,0.07846900000000001,0.08720800000000001,0.08283850000000001,0.08283850000000001,0.006179406160789236,0.171745,0.47302,0.3223825,,0.2130335955019771
leone,1,['Person'],['NONE'],['NONE'],['NONE'],0.32813000000000003,0.32813000000000003,0.32813000000000003,0.32813000000000003,,['neutral'],0.0,0.0,0.0,0.0,,0.408856,0.408856,0.408856,0.408856,,0.23527800000000001,0.23527800000000001,0.23527800000000001,0.23527800000000001,,0.280998,0.280998,0.280998,0.280998,,0.09829199999999999,0.09829199999999999,0.09829199999999999,0.09829199999999999,,0.146162,0.146162,0.146162,,
leroy kenton,1,['Person'],['NONE'],['NONE'],['NONE'],0.23168000000000002,0.23168000000000002,0.23168000000000002,0.23168000000000002,,['neutral'],0.0,0.0,0.0,0.0,,0.090952,0.090952,0.090952,0.090952,,0.057741999999999995,0.057741999999999995,0.057741999999999995,0.057741999999999995,,0.089087,0.089087,0.089087,0.089087,,0.086271,0.086271,0.086271,0.086271,,0.08911000000000001,0.08911000000000001,0.08911000000000001,,
leslie riddick,2,['Person'],['NONE'],['NONE'],['NONE'],0.262899,0.44147200000000003,0.35218550000000004,0.35218550000000004,0.12627017923682538,['neutral'],0.0,0.0,0.0,0.0,0.0,0.07514,0.13178299999999998,0.10346149999999998,0.10346149999999998,0.0400526494067496,0.058939,0.251052,0.1549955,0.1549955,0.1358444050540912,0.298247,0.419758,0.3590025,0.3590025,0.0859212520887586,0.04687,0.06189400000000001,0.05438200000000001,0.05438200000000001,0.010623572280546697,0.282504,0.565194,0.423849,,0.19989201597362513
liang,1,['Person'],['NONE'],['NONE'],['NONE'],0.33093,0.33093,0.33093,0.33093,,['neutral'],0.0,0.0,0.0,0.0,,0.408856,0.408856,0.408856,0.408856,,0.23527800000000001,0.23527800000000001,0.23527800000000001,0.23527800000000001,,0.280998,0.280998,0.280998,0.280998,,0.09829199999999999,0.09829199999999999,0.09829199999999999,0.09829199999999999,,0.146162,0.146162,0.146162,,
liberal party,1,['Organization'],['NONE'],['NONE'],['NONE'],0.17710399999999998,0.17710399999999998,0.17710399999999998,0.17710399999999998,,['neutral'],0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
libya,1,['Location'],['Country'],['NONE'],['NONE'],0.8260040000000001,0.8260040000000001,0.8260040000000001,0.8260040000000001,,['negative'],-0.48440900000000003,-0.48440900000000003,-0.48440900000000003,-0.48440900000000003,,0.25859499999999996,0.25859499999999996,0.25859499999999996,0.25859499999999996,,0.107839,0.107839,0.107839,0.107839,,0.551845,0.551845,0.551845,0.551845,,0.059532,0.059532,0.059532,0.059532,,0.17285799999999998,0.17285799999999998,0.17285799999999998,,
lisa,1,['Person'],['NONE'],['NONE'],['NONE'],0.913515,0.913515,0.913515,0.913515,,['negative'],-0.508587,-0.508587,-0.508587,-0.508587,,0.134752,0.134752,0.134752,0.134752,,0.062725,0.062725,0.062725,0.062725,,0.188254,0.188254,0.188254,0.188254,,0.036988,0.036988,0.036988,0.036988,,0.166025,0.166025,0.166025,,
llamo oliver,1,['Person'],['NONE'],['NONE'],['NONE'],0.39308200000000004,0.39308200000000004,0.39308200000000004,0.39308200000000004,,['positive'],0.781385,0.781385,0.781385,0.781385,,0.144548,0.144548,0.144548,0.144548,,0.087573,0.087573,0.087573,0.087573,,0.185315,0.185315,0.185315,0.185315,,0.090723,0.090723,0.090723,0.090723,,0.077654,0.077654,0.077654,,
lolly,1,['Company'],['NONE'],['NONE'],['NONE'],0.26815700000000003,0.26815700000000003,0.26815700000000003,0.26815700000000003,,['negative'],-0.42808100000000004,-0.42808100000000004,-0.42808100000000004,-0.42808100000000004,,0.13405699999999998,0.13405699999999998,0.13405699999999998,0.13405699999999998,,0.130777,0.130777,0.130777,0.130777,,0.093902,0.093902,0.093902,0.093902,,0.27258699999999997,0.27258699999999997,0.27258699999999997,0.27258699999999997,,0.5465260000000001,0.5465260000000001,0.5465260000000001,,
london,7,['Location'],"['City'
 'AdministrativeDivision, GovernmentalJurisdiction, OlympicHostCity, PlaceWithNeighborhoods, City']",['NONE' 'http://dbpedia.org/resource/London'],['NONE' 'http://en.wikipedia.org/wiki/London'],0.160155,0.37242,0.317681,0.3026257142857142,0.0679918836227636,['neutral' 'negative'],-0.809157,0.0,0.0,-0.11559385714285715,0.3058325990867272,0.0,0.713878,0.268052,0.28554514285714283,0.24710928926248307,0.0,0.270284,0.098596,0.11845671428571429,0.11061145514323895,0.0,0.24823,0.145556,0.12391785714285715,0.11405225401021027,0.0,0.21631999999999998,0.09068,0.0949002857142857,0.08236493865861914,0.0,0.265253,0.047197,,0.0921362446189131
london bureau,1,['Organization'],['NONE'],['NONE'],['NONE'],0.4531850000000001,0.4531850000000001,0.4531850000000001,0.4531850000000001,,['neutral'],0.0,0.0,0.0,0.0,,0.148064,0.148064,0.148064,0.148064,,0.073811,0.073811,0.073811,0.073811,,0.32454099999999997,0.32454099999999997,0.32454099999999997,0.32454099999999997,,0.066491,0.066491,0.066491,0.066491,,0.035899,0.035899,0.035899,,
long catalonia,1,['Location'],['City'],['NONE'],['NONE'],0.543597,0.543597,0.543597,0.543597,,['neutral'],0.0,0.0,0.0,0.0,,0.325681,0.325681,0.325681,0.325681,,0.06573899999999999,0.06573899999999999,0.06573899999999999,0.06573899999999999,,0.097574,0.097574,0.097574,0.097574,,0.050462,0.050462,0.050462,0.050462,,0.06715700000000001,0.06715700000000001,0.06715700000000001,,
long live spain,1,['Location'],['City'],['NONE'],['NONE'],0.818768,0.818768,0.818768,0.818768,,['negative'],-0.6508149999999999,-0.6508149999999999,-0.6508149999999999,-0.6508149999999999,,0.646312,0.646312,0.646312,0.646312,,0.060626,0.060626,0.060626,0.060626,,0.025255,0.025255,0.025255,0.025255,,0.256315,0.256315,0.256315,0.256315,,0.302168,0.302168,0.302168,,
lonnie,1,['Person'],['NONE'],['NONE'],['NONE'],0.42913100000000004,0.42913100000000004,0.42913100000000004,0.42913100000000004,,['negative'],-0.466933,-0.466933,-0.466933,-0.466933,,0.261504,0.261504,0.261504,0.261504,,0.298604,0.298604,0.298604,0.298604,,0.146146,0.146146,0.146146,0.146146,,0.21421500000000002,0.21421500000000002,0.21421500000000002,0.21421500000000002,,0.172908,0.172908,0.172908,,
lorenzo silver,1,['Person'],['NONE'],['NONE'],['NONE'],0.8919860000000001,0.8919860000000001,0.8919860000000001,0.8919860000000001,,['positive'],0.575707,0.575707,0.575707,0.575707,,0.275941,0.275941,0.275941,0.275941,,0.035686,0.035686,0.035686,0.035686,,0.502038,0.502038,0.502038,0.502038,,0.012424,0.012424,0.012424,0.012424,,0.028037,0.028037,0.028037,,
los edificios,1,['Location'],['City'],['NONE'],['NONE'],0.264378,0.264378,0.264378,0.264378,,['neutral'],0.0,0.0,0.0,0.0,,0.148831,0.148831,0.148831,0.148831,,0.10099999999999999,0.10099999999999999,0.10099999999999999,0.10099999999999999,,0.178849,0.178849,0.178849,0.178849,,0.088473,0.088473,0.088473,0.088473,,0.070499,0.070499,0.070499,,
los estados de mundo,1,['Location'],['City'],['NONE'],['NONE'],0.201593,0.201593,0.201593,0.201593,,['positive'],0.623062,0.623062,0.623062,0.623062,,0.274858,0.274858,0.274858,0.274858,,0.019142,0.019142,0.019142,0.019142,,0.12315999999999999,0.12315999999999999,0.12315999999999999,0.12315999999999999,,0.347937,0.347937,0.347937,0.347937,,0.22077,0.22077,0.22077,,
los miembros,1,['Location'],['City'],['NONE'],['NONE'],0.343715,0.343715,0.343715,0.343715,,['neutral'],0.0,0.0,0.0,0.0,,0.189681,0.189681,0.189681,0.189681,,0.158651,0.158651,0.158651,0.158651,,0.24278000000000002,0.24278000000000002,0.24278000000000002,0.24278000000000002,,0.353662,0.353662,0.353662,0.353662,,0.186605,0.186605,0.186605,,
lou,1,['Person'],['NONE'],['NONE'],['NONE'],0.471415,0.471415,0.471415,0.471415,,['negative'],-0.8325899999999999,-0.8325899999999999,-0.8325899999999999,-0.8325899999999999,,0.384144,0.384144,0.384144,0.384144,,0.131449,0.131449,0.131449,0.131449,,0.176033,0.176033,0.176033,0.176033,,0.184758,0.184758,0.184758,0.184758,,0.048288,0.048288,0.048288,,
lou jean ella,1,['Person'],['NONE'],['NONE'],['NONE'],0.946622,0.946622,0.946622,0.946622,,['neutral'],0.0,0.0,0.0,0.0,,0.198115,0.198115,0.198115,0.198115,,0.078876,0.078876,0.078876,0.078876,,0.255472,0.255472,0.255472,0.255472,,0.110909,0.110909,0.110909,0.110909,,0.070901,0.070901,0.070901,,
loudred albert,1,['Person'],['NONE'],['NONE'],['NONE'],0.539401,0.539401,0.539401,0.539401,,['neutral'],0.0,0.0,0.0,0.0,,0.301561,0.301561,0.301561,0.301561,,0.174572,0.174572,0.174572,0.174572,,0.105995,0.105995,0.105995,0.105995,,0.151773,0.151773,0.151773,0.151773,,0.10978900000000001,0.10978900000000001,0.10978900000000001,,
lourdes,1,['Person'],['NONE'],['NONE'],['NONE'],0.882174,0.882174,0.882174,0.882174,,['neutral'],0.0,0.0,0.0,0.0,,0.061439999999999995,0.061439999999999995,0.061439999999999995,0.061439999999999995,,0.08027000000000001,0.08027000000000001,0.08027000000000001,0.08027000000000001,,0.812545,0.812545,0.812545,0.812545,,0.022348,0.022348,0.022348,0.022348,,0.003462,0.003462,0.003462,,
lucas,1,['Person'],['NONE'],['NONE'],['NONE'],0.744233,0.744233,0.744233,0.744233,,['neutral'],0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
lucerne,1,['Location'],['City'],['NONE'],['NONE'],0.241632,0.241632,0.241632,0.241632,,['neutral'],0.0,0.0,0.0,0.0,,0.033083,0.033083,0.033083,0.033083,,0.033857,0.033857,0.033857,0.033857,,0.05671,0.05671,0.05671,0.05671,,0.4920890000000001,0.4920890000000001,0.4920890000000001,0.4920890000000001,,0.037551,0.037551,0.037551,,
lucio,1,['Person'],['NONE'],['NONE'],['NONE'],0.363501,0.363501,0.363501,0.363501,,['positive'],0.774688,0.774688,0.774688,0.774688,,0.089773,0.089773,0.089773,0.089773,,0.017966,0.017966,0.017966,0.017966,,0.594576,0.594576,0.594576,0.594576,,0.038394,0.038394,0.038394,0.038394,,0.045785,0.045785,0.045785,,
ma,1,['Location'],['StateOrCounty'],['NONE'],['NONE'],0.160188,0.160188,0.160188,0.160188,,['positive'],0.483857,0.483857,0.483857,0.483857,,0.336142,0.336142,0.336142,0.336142,,0.16609200000000002,0.16609200000000002,0.16609200000000002,0.16609200000000002,,0.35581999999999997,0.35581999999999997,0.35581999999999997,0.35581999999999997,,0.182361,0.182361,0.182361,0.182361,,0.080446,0.080446,0.080446,,
mabel marie,1,['Person'],['NONE'],['NONE'],['NONE'],0.884259,0.884259,0.884259,0.884259,,['positive'],0.625512,0.625512,0.625512,0.625512,,0.09160700000000001,0.09160700000000001,0.09160700000000001,0.09160700000000001,,0.094253,0.094253,0.094253,0.094253,,0.460959,0.460959,0.460959,0.460959,,0.096108,0.096108,0.096108,0.096108,,0.046787,0.046787,0.046787,,
madrid,98,['Location' 'Person'],"['PoliticalDistrict, AdministrativeDivision, GovernmentalJurisdiction, City'
 'City' 'NONE']",['http://dbpedia.org/resource/Madrid' 'NONE'],['http://en.wikipedia.org/wiki/Madrid' 'NONE'],0.120697,0.970923,0.414986,0.4420921734693878,0.20308852961787638,['negative' 'neutral' 'positive'],-0.842083,0.9699180000000001,0.0,-0.17243375510204081,0.3930916917414117,0.0,0.750754,0.3342225,0.3427036428571429,0.16717651156541222,0.0,0.8975569999999999,0.11684599999999999,0.16654545918367347,0.16820103572962603,0.0,0.658939,0.132987,0.17297279591836734,0.15860906698786817,0.0,0.67581,0.172455,0.20940521428571418,0.1606557408266566,0.0,0.624839,0.1920145,,0.14620730278106708
madrid constitutional court,1,['Organization'],['NONE'],['NONE'],['NONE'],0.24782600000000002,0.24782600000000002,0.24782600000000002,0.24782600000000002,,['negative'],-0.403373,-0.403373,-0.403373,-0.403373,,0.216396,0.216396,0.216396,0.216396,,0.101559,0.101559,0.101559,0.101559,,0.11122699999999999,0.11122699999999999,0.11122699999999999,0.11122699999999999,,0.11333,0.11333,0.11333,0.11333,,0.127274,0.127274,0.127274,,
madrid government,5,['Organization'],['NONE'],['NONE'],['NONE'],0.294796,0.8406020000000001,0.45647,0.5294664,0.2450106402767031,['neutral' 'negative'],-0.25704299999999997,0.0,0.0,-0.05140859999999999,0.11495312422809567,0.0,0.598755,0.23326100000000002,0.2869778,0.2316113751301952,0.0,0.147275,0.075649,0.0652388,0.056167881905053174,0.0,0.31813800000000003,0.085648,0.138535,0.12652172582604146,0.0,0.400032,0.156802,0.17585840000000003,0.14369217967168568,0.0,0.427878,0.361219,,0.16938671540501635
maduro government,1,['Organization'],['NONE'],['NONE'],['NONE'],0.327849,0.327849,0.327849,0.327849,,['negative'],-0.637361,-0.637361,-0.637361,-0.637361,,0.22755999999999998,0.22755999999999998,0.22755999999999998,0.22755999999999998,,0.084302,0.084302,0.084302,0.084302,,0.033113,0.033113,0.033113,0.033113,,0.177249,0.177249,0.177249,0.177249,,0.444688,0.444688,0.444688,,
main coalition,1,['Organization'],['NONE'],['NONE'],['NONE'],0.271991,0.271991,0.271991,0.271991,,['negative'],-0.50897,-0.50897,-0.50897,-0.50897,,0.599479,0.599479,0.599479,0.599479,,0.171949,0.171949,0.171949,0.171949,,0.035424000000000004,0.035424000000000004,0.035424000000000004,0.035424000000000004,,0.052108,0.052108,0.052108,0.052108,,0.260484,0.260484,0.260484,,
mainland spain,1,['Location'],['City'],['NONE'],['NONE'],0.576757,0.576757,0.576757,0.576757,,['negative'],-0.30800500000000003,-0.30800500000000003,-0.30800500000000003,-0.30800500000000003,,0.182276,0.182276,0.182276,0.182276,,0.135072,0.135072,0.135072,0.135072,,0.196573,0.196573,0.196573,0.196573,,0.075888,0.075888,0.075888,0.075888,,0.067972,0.067972,0.067972,,
majed,1,['Person'],['NONE'],['NONE'],['NONE'],0.307573,0.307573,0.307573,0.307573,,['negative'],-0.649115,-0.649115,-0.649115,-0.649115,,0.288723,0.288723,0.288723,0.288723,,0.05678200000000001,0.05678200000000001,0.05678200000000001,0.05678200000000001,,0.34879499999999997,0.34879499999999997,0.34879499999999997,0.34879499999999997,,0.280238,0.280238,0.280238,0.280238,,0.209017,0.209017,0.209017,,
malcolm,1,['Person'],['NONE'],['NONE'],['NONE'],0.873207,0.873207,0.873207,0.873207,,['neutral'],0.0,0.0,0.0,0.0,,0.551353,0.551353,0.551353,0.551353,,0.210625,0.210625,0.210625,0.210625,,0.12396700000000001,0.12396700000000001,0.12396700000000001,0.12396700000000001,,0.11053199999999999,0.11053199999999999,0.11053199999999999,0.11053199999999999,,0.247428,0.247428,0.247428,,
mallanna corbin,1,['Person'],['NONE'],['NONE'],['NONE'],0.368089,0.368089,0.368089,0.368089,,['neutral'],0.0,0.0,0.0,0.0,,0.127978,0.127978,0.127978,0.127978,,0.149038,0.149038,0.149038,0.149038,,0.522338,0.522338,0.522338,0.522338,,0.23329499999999997,0.23329499999999997,0.23329499999999997,0.23329499999999997,,0.102921,0.102921,0.102921,,
malone,1,['Person'],['NONE'],['NONE'],['NONE'],0.43888900000000003,0.43888900000000003,0.43888900000000003,0.43888900000000003,,['positive'],0.777419,0.777419,0.777419,0.777419,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
malta,1,['Location'],['Country'],['NONE'],['NONE'],0.5726399999999999,0.5726399999999999,0.5726399999999999,0.5726399999999999,,['neutral'],0.0,0.0,0.0,0.0,,0.075638,0.075638,0.075638,0.075638,,0.582957,0.582957,0.582957,0.582957,,0.25326,0.25326,0.25326,0.25326,,0.072675,0.072675,0.072675,0.072675,,0.006276,0.006276,0.006276,,
manana,1,['Person'],['NONE'],['NONE'],['NONE'],0.715929,0.715929,0.715929,0.715929,,['neutral'],0.0,0.0,0.0,0.0,,0.304292,0.304292,0.304292,0.304292,,0.041443,0.041443,0.041443,0.041443,,0.631147,0.631147,0.631147,0.631147,,0.058057,0.058057,0.058057,0.058057,,0.006991,0.006991,0.006991,,
manchester,3,['Location'],"['AdministrativeDivision, EnglishMetropolitanBorough, GovernmentalJurisdiction, OlympicBiddingCity, City']",['http://dbpedia.org/resource/Manchester'],['http://en.wikipedia.org/wiki/Manchester'],0.203716,0.389889,0.23967199999999997,0.277759,0.09875758785531367,['negative' 'neutral'],-0.450563,0.0,-0.414571,-0.288378,0.25039021382434257,0.19508399999999998,0.39419,0.390789,0.32668766666666665,0.11398480385706392,0.057584,0.39761399999999997,0.059175,0.17145766666666665,0.19585874540171375,0.1325,0.369748,0.22269899999999998,0.241649,0.11975383188441195,0.041252,0.145346,0.127521,0.10470633333333333,0.05567110534499323,0.019513,0.46709799999999996,0.40805,,0.2431666091722573
manhattan,1,['Location'],['City'],['NONE'],['NONE'],0.460345,0.460345,0.460345,0.460345,,['negative'],-0.7149310000000001,-0.7149310000000001,-0.7149310000000001,-0.7149310000000001,,0.21488200000000002,0.21488200000000002,0.21488200000000002,0.21488200000000002,,0.12953900000000002,0.12953900000000002,0.12953900000000002,0.12953900000000002,,0.07365,0.07365,0.07365,0.07365,,0.13907,0.13907,0.13907,0.13907,,0.105492,0.105492,0.105492,,
mans party,1,['Organization'],['NONE'],['NONE'],['NONE'],0.44283599999999995,0.44283599999999995,0.44283599999999995,0.44283599999999995,,['negative'],-0.6543439999999999,-0.6543439999999999,-0.6543439999999999,-0.6543439999999999,,0.167501,0.167501,0.167501,0.167501,,0.12084,0.12084,0.12084,0.12084,,0.298631,0.298631,0.298631,0.298631,,0.30884,0.30884,0.30884,0.30884,,0.17063499999999998,0.17063499999999998,0.17063499999999998,,
manuel valls,2,['Person'],['Politician'],['http://dbpedia.org/resource/Manuel_Valls'],['http://en.wikipedia.org/wiki/Manuel_Valls'],0.258201,0.421267,0.339734,0.339734,0.11530507438096554,['neutral'],0.0,0.0,0.0,0.0,0.0,0.259655,0.45741499999999996,0.358535,0.358535,0.1398374370474516,0.11701199999999999,0.136484,0.126748,0.126748,0.013768783243264455,0.151478,0.342175,0.2468265,0.2468265,0.13484314185193105,0.022812,0.046395,0.034603499999999995,0.034603499999999995,0.01667569922072235,0.053026,0.17393,0.113478,,0.08549203827257834
marc de la república,1,['Person'],['NONE'],['NONE'],['NONE'],0.8817790000000001,0.8817790000000001,0.8817790000000001,0.8817790000000001,,['neutral'],0.0,0.0,0.0,0.0,,0.309355,0.309355,0.309355,0.309355,,0.075164,0.075164,0.075164,0.075164,,0.268345,0.268345,0.268345,0.268345,,0.171761,0.171761,0.171761,0.171761,,0.131436,0.131436,0.131436,,
marcus alonzo,1,['Person'],['NONE'],['NONE'],['NONE'],0.30406700000000003,0.30406700000000003,0.30406700000000003,0.30406700000000003,,['positive'],0.5282859999999999,0.5282859999999999,0.5282859999999999,0.5282859999999999,,0.15903399999999998,0.15903399999999998,0.15903399999999998,0.15903399999999998,,0.097582,0.097582,0.097582,0.097582,,0.636976,0.636976,0.636976,0.636976,,0.056988,0.056988,0.056988,0.056988,,0.057580999999999986,0.057580999999999986,0.057580999999999986,,
margaret evans,2,['Person'],['NONE'],['NONE'],['NONE'],0.34875100000000003,0.394307,0.371529,0.371529,0.03221295652373435,['negative' 'neutral'],-0.442291,0.0,-0.2211455,-0.2211455,0.3127469653577793,0.28596900000000003,0.630211,0.45809,0.45809,0.24341585256921944,0.092892,0.183534,0.138213,0.138213,0.06409357286031103,0.10994300000000001,0.274671,0.192307,0.192307,0.11648028585129759,0.121945,0.169762,0.1458535,0.1458535,0.033811724955997144,0.079515,0.168999,0.124257,,0.06327474320769702
